Datum,MunicipalityCode,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal,AantalCumulatief,population,populationMunicipalityName,infectionsPerPopulation,infectionsPer1000,infectionsPer10000
2020-02-27,GM1684,1684,Cuijk,Noord-Brabant,30,,0,,,,,
2020-02-27,GM1685,1685,Landerd,Noord-Brabant,30,,0,,,,,
2020-02-27,GM1690,1690,De Wolden,Drenthe,22,,0,24485,De Wolden,0,0,0
2020-02-27,GM1695,1695,Noord-Beveland,Zeeland,29,,0,7678,Noord-Beveland,0,0,0
2020-02-27,GM1696,1696,Wijdemeren,Noord-Holland,27,,0,24536,Wijdemeren,0,0,0
2020-02-27,GM1699,1699,Noordenveld,Drenthe,22,,0,31280,Noordenveld,0,0,0
2020-02-27,GM1700,1700,Twenterand,Overijssel,23,,0,33723,Twenterand,0,0,0
2020-02-27,GM1701,1701,Westerveld,Drenthe,22,,0,19839,Westerveld,0,0,0
2020-02-27,GM1702,1702,Sint Anthonis,Noord-Brabant,30,,0,,,,,
2020-02-27,GM1705,1705,Lingewaard,Gelderland,25,,0,46989,Lingewaard,0,0,0
2020-02-27,GM1706,1706,Cranendonck,Noord-Brabant,30,,0,20632,Cranendonck,0,0,0
2020-02-27,GM1708,1708,Steenwijkerland,Overijssel,23,,0,44785,Steenwijkerland,0,0,0
2020-02-27,GM1709,1709,Moerdijk,Noord-Brabant,30,,0,37312,Moerdijk,0,0,0
2020-02-27,GM1711,1711,Echt-Susteren,Limburg,31,,0,31777,Echt-Susteren,0,0,0
2020-02-27,GM1714,1714,Sluis,Zeeland,29,,0,23145,Sluis,0,0,0
2020-02-27,GM1719,1719,Drimmelen,Noord-Brabant,30,,0,27581,Drimmelen,0,0,0
2020-02-27,GM1721,1721,Bernheze,Noord-Brabant,30,,0,31785,Bernheze,0,0,0
2020-02-27,GM1723,1723,Alphen-Chaam,Noord-Brabant,30,,0,10444,Alphen-Chaam,0,0,0
2020-02-27,GM1724,1724,Bergeijk,Noord-Brabant,30,,0,18869,Bergeijk,0,0,0
2020-02-27,GM1728,1728,Bladel,Noord-Brabant,30,,0,20737,Bladel,0,0,0
2020-02-27,GM1729,1729,Gulpen-Wittem,Limburg,31,,0,14161,Gulpen-Wittem,0,0,0
2020-02-27,GM1730,1730,Tynaarlo,Drenthe,22,,0,34330,Tynaarlo,0,0,0
2020-02-27,GM1731,1731,Midden-Drenthe,Drenthe,22,,0,33729,Midden-Drenthe,0,0,0
2020-02-27,GM1734,1734,Overbetuwe,Gelderland,25,,0,48233,Overbetuwe,0,0,0
2020-02-27,GM1735,1735,Hof van Twente,Overijssel,23,,0,35104,Hof van Twente,0,0,0
2020-02-27,GM1740,1740,Neder-Betuwe,Gelderland,25,,0,25050,Neder-Betuwe,0,0,0
2020-02-27,GM1742,1742,Rijssen-Holten,Overijssel,23,,0,38261,Rijssen-Holten,0,0,0
2020-02-27,GM1771,1771,Geldrop-Mierlo,Noord-Brabant,30,,0,40174,Geldrop-Mierlo,0,0,0
2020-02-27,GM1773,1773,Olst-Wijhe,Overijssel,23,,0,18534,Olst-Wijhe,0,0,0
2020-02-27,GM1774,1774,Dinkelland,Overijssel,23,,0,26594,Dinkelland,0,0,0
2020-02-27,GM1783,1783,Westland,Zuid-Holland,28,,0,112616,Westland,0,0,0
2020-02-27,GM1842,1842,Midden-Delfland,Zuid-Holland,28,,0,19466,Midden-Delfland,0,0,0
2020-02-27,GM1859,1859,Berkelland,Gelderland,25,,0,43790,Berkelland,0,0,0
2020-02-27,GM1876,1876,Bronckhorst,Gelderland,25,,0,36110,Bronckhorst,0,0,0
2020-02-27,GM1883,1883,Sittard-Geleen,Limburg,31,,0,91724,Sittard-Geleen,0,0,0
2020-02-27,GM1884,1884,Kaag en Braassem,Zuid-Holland,28,,0,27916,Kaag en Braassem,0,0,0
2020-02-27,GM1891,1891,Dantumadiel,Friesland,21,,0,18958,Dantumadiel,0,0,0
2020-02-27,GM1892,1892,Zuidplas,Zuid-Holland,28,,0,45877,Zuidplas,0,0,0
2020-02-27,GM1894,1894,Peel en Maas,Limburg,31,,0,44374,Peel en Maas,0,0,0
2020-02-27,GM1895,1895,Oldambt,Groningen,20,,0,38531,Oldambt,0,0,0
2020-02-27,GM1896,1896,Zwartewaterland,Overijssel,23,,0,23039,Zwartewaterland,0,0,0
2020-02-27,GM1900,1900,Súdwest-Fryslân,Friesland,21,,0,90307,S�dwest-Frysl�n,0,0,0
2020-02-27,GM1901,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,,0,35818,Bodegraven-Reeuwijk,0,0,0
2020-02-27,GM1903,1903,Eijsden-Margraten,Limburg,31,,0,25847,Eijsden-Margraten,0,0,0
2020-02-27,GM1904,1904,Stichtse Vecht,Utrecht,26,,0,65190,Stichtse Vecht,0,0,0
2020-02-27,GM1911,1911,Hollands Kroon,Noord-Holland,27,,0,48755,Hollands Kroon,0,0,0
2020-02-27,GM1916,1916,Leidschendam-Voorburg,Zuid-Holland,28,,0,76727,Leidschendam-Voorburg,0,0,0
2020-02-27,GM1924,1924,Goeree-Overflakkee,Zuid-Holland,28,,0,51042,Goeree-Overflakkee,0,0,0
2020-02-27,GM1926,1926,Pijnacker-Nootdorp,Zuid-Holland,28,,0,56701,Pijnacker-Nootdorp,0,0,0
2020-02-27,GM1930,1930,Nissewaard,Zuid-Holland,28,,0,86306,Nissewaard,0,0,0
2020-02-27,GM1931,1931,Krimpenerwaard,Zuid-Holland,28,,0,57151,Krimpenerwaard,0,0,0
2020-02-27,GM1940,1940,De Fryske Marren,Friesland,21,,0,51682,De Fryske Marren,0,0,0
2020-02-27,GM1942,1942,Gooise Meren,Noord-Holland,27,,0,58973,Gooise Meren,0,0,0
2020-02-27,GM1945,1945,Berg en Dal,Gelderland,25,,0,34979,Berg en Dal,0,0,0
2020-02-27,GM1948,1948,Meierijstad,Noord-Brabant,30,,0,82681,Meierijstad,0,0,0
2020-02-27,GM1949,1949,Waadhoeke,Friesland,21,,0,46399,Waadhoeke,0,0,0
2020-02-27,GM1950,1950,Westerwolde,Groningen,20,,0,26657,Westerwolde,0,0,0
2020-02-27,GM1952,1952,Midden-Groningen,Groningen,20,,0,60897,Midden-Groningen,0,0,0
2020-02-27,GM1954,1954,Beekdaelen,Limburg,31,,0,35931,Beekdaelen,0,0,0
2020-02-27,GM1955,1955,Montferland,Gelderland,25,,0,36365,Montferland,0,0,0
2020-02-27,GM1959,1959,Altena,Noord-Brabant,30,,0,57056,Altena,0,0,0
2020-02-27,GM1960,1960,West Betuwe,Gelderland,25,,0,52009,West Betuwe,0,0,0
2020-02-27,GM1961,1961,Vijfheerenlanden,Utrecht,26,,0,58957,Vijfheerenlanden,0,0,0
2020-02-27,GM1963,1963,Hoeksche Waard,Zuid-Holland,28,,0,88832,Hoeksche Waard,0,0,0
2020-02-27,GM1966,1966,Het Hogeland,Groningen,20,,0,48001,Het Hogeland,0,0,0
2020-02-27,GM1969,1969,Westerkwartier,Groningen,20,,0,64331,Westerkwartier,0,0,0
2020-02-27,GM1970,1970,Noardeast-Fryslân,Friesland,21,,0,45612,Noardeast-Frysl�n,0,0,0
2020-02-27,GM1978,1978,Molenlanden,Zuid-Holland,28,,0,44692,Molenlanden,0,0,0
2020-02-28,GM0003,3,Appingedam,Groningen,20,0,0,,,,,
2020-02-28,GM0010,10,Delfzijl,Groningen,20,0,0,,,,,
2020-02-28,GM0014,14,Groningen,Groningen,20,0,0,234949,Groningen,0,0,0
2020-02-28,GM0024,24,Loppersum,Groningen,20,0,0,,,,,
2020-02-28,GM0034,34,Almere,Flevoland,24,0,0,218334,Almere,0,0,0
2020-02-28,GM0037,37,Stadskanaal,Groningen,20,0,0,31881,Stadskanaal,0,0,0
2020-02-28,GM0047,47,Veendam,Groningen,20,0,0,27465,Veendam,0,0,0
2020-02-28,GM0050,50,Zeewolde,Flevoland,24,0,0,23464,Zeewolde,0,0,0
2020-02-28,GM0059,59,Achtkarspelen,Friesland,21,0,0,27957,Achtkarspelen,0,0,0
2020-02-28,GM0060,60,Ameland,Friesland,21,0,0,3749,Ameland,0,0,0
2020-02-28,GM0072,72,Harlingen,Friesland,21,0,0,15922,Harlingen,0,0,0
2020-02-28,GM0074,74,Heerenveen,Friesland,21,0,0,51211,Heerenveen,0,0,0
2020-02-28,GM0080,80,Leeuwarden,Friesland,21,0,0,125712,Leeuwarden,0,0,0
2020-02-28,GM0085,85,Ooststellingwerf,Friesland,21,0,0,25714,Ooststellingwerf,0,0,0
2020-02-28,GM0086,86,Opsterland,Friesland,21,0,0,29791,Opsterland,0,0,0
2020-02-28,GM0088,88,Schiermonnikoog,Friesland,21,0,0,945,Schiermonnikoog,0,0,0
2020-02-28,GM0090,90,Smallingerland,Friesland,21,0,0,55798,Smallingerland,0,0,0
2020-02-28,GM0093,93,Terschelling,Friesland,21,0,0,4917,Terschelling,0,0,0
2020-02-28,GM0096,96,Vlieland,Friesland,21,0,0,1198,Vlieland,0,0,0
2020-02-28,GM0098,98,Weststellingwerf,Friesland,21,0,0,26275,Weststellingwerf,0,0,0
2020-02-28,GM0106,106,Assen,Drenthe,22,0,0,69069,Assen,0,0,0
2020-02-28,GM0109,109,Coevorden,Drenthe,22,0,0,35472,Coevorden,0,0,0
2020-02-28,GM0114,114,Emmen,Drenthe,22,0,0,107958,Emmen,0,0,0
2020-02-28,GM0118,118,Hoogeveen,Drenthe,22,0,0,55964,Hoogeveen,0,0,0
2020-02-28,GM0119,119,Meppel,Drenthe,22,0,0,34749,Meppel,0,0,0
2020-02-28,GM0141,141,Almelo,Overijssel,23,0,0,73164,Almelo,0,0,0
2020-02-28,GM0147,147,Borne,Overijssel,23,0,0,24095,Borne,0,0,0
2020-02-28,GM0148,148,Dalfsen,Overijssel,23,0,0,29182,Dalfsen,0,0,0
2020-02-28,GM0150,150,Deventer,Overijssel,23,0,0,101553,Deventer,0,0,0
2020-02-28,GM0153,153,Enschede,Overijssel,23,0,0,160341,Enschede,0,0,0
2020-02-28,GM0158,158,Haaksbergen,Overijssel,23,0,0,24257,Haaksbergen,0,0,0
2020-02-28,GM0160,160,Hardenberg,Overijssel,23,0,0,61890,Hardenberg,0,0,0
2020-02-28,GM0163,163,Hellendoorn,Overijssel,23,0,0,35998,Hellendoorn,0,0,0
2020-02-28,GM0164,164,Hengelo,Overijssel,23,0,0,81531,Hengelo,0,0,0
2020-02-28,GM0166,166,Kampen,Overijssel,23,0,0,54902,Kampen,0,0,0
2020-02-28,GM0168,168,Losser,Overijssel,23,0,0,23142,Losser,0,0,0
2020-02-28,GM0171,171,Noordoostpolder,Flevoland,24,0,0,48199,Noordoostpolder,0,0,0
2020-02-28,GM0173,173,Oldenzaal,Overijssel,23,0,0,31781,Oldenzaal,0,0,0
2020-02-28,GM0175,175,Ommen,Overijssel,23,0,0,18459,Ommen,0,0,0
2020-02-28,GM0177,177,Raalte,Overijssel,23,0,0,38166,Raalte,0,0,0
2020-02-28,GM0180,180,Staphorst,Overijssel,23,0,0,17278,Staphorst,0,0,0
2020-02-28,GM0183,183,Tubbergen,Overijssel,23,0,0,21359,Tubbergen,0,0,0
2020-02-28,GM0184,184,Urk,Flevoland,24,0,0,21507,Urk,0,0,0
2020-02-28,GM0189,189,Wierden,Overijssel,23,0,0,24677,Wierden,0,0,0
2020-02-28,GM0193,193,Zwolle,Overijssel,23,0,0,130943,Zwolle,0,0,0
2020-02-28,GM0197,197,Aalten,Gelderland,25,0,0,27122,Aalten,0,0,0
2020-02-28,GM0200,200,Apeldoorn,Gelderland,25,0,0,165741,Apeldoorn,0,0,0
2020-02-28,GM0202,202,Arnhem,Gelderland,25,0,0,164319,Arnhem,0,0,0
2020-02-28,GM0203,203,Barneveld,Gelderland,25,0,0,60652,Barneveld,0,0,0
2020-02-28,GM0209,209,Beuningen,Gelderland,25,0,0,26242,Beuningen,0,0,0
2020-02-28,GM0213,213,Brummen,Gelderland,25,0,0,20866,Brummen,0,0,0
2020-02-28,GM0214,214,Buren,Gelderland,25,0,0,27237,Buren,0,0,0
2020-02-28,GM0216,216,Culemborg,Gelderland,25,0,0,29320,Culemborg,0,0,0
2020-02-28,GM0221,221,Doesburg,Gelderland,25,0,0,11037,Doesburg,0,0,0
2020-02-28,GM0222,222,Doetinchem,Gelderland,25,0,0,58593,Doetinchem,0,0,0
2020-02-28,GM0225,225,Druten,Gelderland,25,0,0,19191,Druten,0,0,0
2020-02-28,GM0226,226,Duiven,Gelderland,25,0,0,24908,Duiven,0,0,0
2020-02-28,GM0228,228,Ede,Gelderland,25,0,0,120101,Ede,0,0,0
2020-02-28,GM0230,230,Elburg,Gelderland,25,0,0,23728,Elburg,0,0,0
2020-02-28,GM0232,232,Epe,Gelderland,25,0,0,33218,Epe,0,0,0
2020-02-28,GM0233,233,Ermelo,Gelderland,25,0,0,27268,Ermelo,0,0,0
2020-02-28,GM0243,243,Harderwijk,Gelderland,25,0,0,48824,Harderwijk,0,0,0
2020-02-28,GM0244,244,Hattem,Gelderland,25,0,0,12312,Hattem,0,0,0
2020-02-28,GM0246,246,Heerde,Gelderland,25,0,0,19038,Heerde,0,0,0
2020-02-28,GM0252,252,Heumen,Gelderland,25,0,0,16918,Heumen,0,0,0
2020-02-28,GM0262,262,Lochem,Gelderland,25,0,0,34086,Lochem,0,0,0
2020-02-28,GM0263,263,Maasdriel,Gelderland,25,0,0,25618,Maasdriel,0,0,0
2020-02-28,GM0267,267,Nijkerk,Gelderland,25,0,0,44436,Nijkerk,0,0,0
2020-02-28,GM0268,268,Nijmegen,Gelderland,25,0,0,179494,Nijmegen,0,0,0
2020-02-28,GM0269,269,Oldebroek,Gelderland,25,0,0,23974,Oldebroek,0,0,0
2020-02-28,GM0273,273,Putten,Gelderland,25,0,0,24627,Putten,0,0,0
2020-02-28,GM0274,274,Renkum,Gelderland,25,0,0,31320,Renkum,0,0,0
2020-02-28,GM0275,275,Rheden,Gelderland,25,0,0,43458,Rheden,0,0,0
2020-02-28,GM0277,277,Rozendaal,Gelderland,25,0,0,1755,Rozendaal,0,0,0
2020-02-28,GM0279,279,Scherpenzeel,Gelderland,25,0,0,10317,Scherpenzeel,0,0,0
2020-02-28,GM0281,281,Tiel,Gelderland,25,0,0,42294,Tiel,0,0,0
2020-02-28,GM0285,285,Voorst,Gelderland,25,0,0,25019,Voorst,0,0,0
2020-02-28,GM0289,289,Wageningen,Gelderland,25,0,0,40056,Wageningen,0,0,0
2020-02-28,GM0293,293,Westervoort,Gelderland,25,0,0,14943,Westervoort,0,0,0
2020-02-28,GM0294,294,Winterswijk,Gelderland,25,0,0,29144,Winterswijk,0,0,0
2020-02-28,GM0296,296,Wijchen,Gelderland,25,0,0,41302,Wijchen,0,0,0
2020-02-28,GM0297,297,Zaltbommel,Gelderland,25,0,0,30041,Zaltbommel,0,0,0
2020-02-28,GM0299,299,Zevenaar,Gelderland,25,0,0,44676,Zevenaar,0,0,0
2020-02-28,GM0301,301,Zutphen,Gelderland,25,0,0,48322,Zutphen,0,0,0
2020-02-28,GM0302,302,Nunspeet,Gelderland,25,0,0,28233,Nunspeet,0,0,0
2020-02-28,GM0303,303,Dronten,Flevoland,24,0,0,43026,Dronten,0,0,0
2020-02-28,GM0307,307,Amersfoort,Utrecht,26,0,0,158836,Amersfoort,0,0,0
2020-02-28,GM0308,308,Baarn,Utrecht,26,0,0,24881,Baarn,0,0,0
2020-02-28,GM0310,310,De Bilt,Utrecht,26,0,0,43486,De Bilt,0,0,0
2020-02-28,GM0312,312,Bunnik,Utrecht,26,0,0,15684,Bunnik,0,0,0
2020-02-28,GM0313,313,Bunschoten,Utrecht,26,0,0,22323,Bunschoten,0,0,0
2020-02-28,GM0317,317,Eemnes,Utrecht,26,0,0,9462,Eemnes,0,0,0
2020-02-28,GM0321,321,Houten,Utrecht,26,0,0,50305,Houten,0,0,0
2020-02-28,GM0327,327,Leusden,Utrecht,26,0,0,30756,Leusden,0,0,0
2020-02-28,GM0331,331,Lopik,Utrecht,26,0,0,14540,Lopik,0,0,0
2020-02-28,GM0335,335,Montfoort,Utrecht,26,0,0,13813,Montfoort,0,0,0
2020-02-28,GM0339,339,Renswoude,Utrecht,26,0,0,5637,Renswoude,0,0,0
2020-02-28,GM0340,340,Rhenen,Utrecht,26,0,0,20253,Rhenen,0,0,0
2020-02-28,GM0342,342,Soest,Utrecht,26,0,0,47104,Soest,0,0,0
2020-02-28,GM0344,344,Utrecht,Utrecht,26,0,0,362715,Utrecht,0,0,0
2020-02-28,GM0345,345,Veenendaal,Utrecht,26,0,0,67789,Veenendaal,0,0,0
2020-02-28,GM0351,351,Woudenberg,Utrecht,26,0,0,13921,Woudenberg,0,0,0
2020-02-28,GM0352,352,Wijk bij Duurstede,Utrecht,26,0,0,23942,Wijk bij Duurstede,0,0,0
2020-02-28,GM0353,353,IJsselstein,Utrecht,26,0,0,33443,IJsselstein,0,0,0
2020-02-28,GM0355,355,Zeist,Utrecht,26,0,0,66019,Zeist,0,0,0
2020-02-28,GM0356,356,Nieuwegein,Utrecht,26,0,0,64529,Nieuwegein,0,0,0
2020-02-28,GM0358,358,Aalsmeer,Noord-Holland,27,0,0,32532,Aalsmeer,0,0,0
2020-02-28,GM0361,361,Alkmaar,Noord-Holland,27,0,0,110834,Alkmaar,0,0,0
2020-02-28,GM0362,362,Amstelveen,Noord-Holland,27,0,0,92509,Amstelveen,0,0,0
2020-02-28,GM0363,363,Amsterdam,Noord-Holland,27,0,0,885941,Amsterdam,0,0,0
2020-02-28,GM0370,370,Beemster,Noord-Holland,27,0,0,,,,,
2020-02-28,GM0373,373,Bergen (NH.),Noord-Holland,27,0,0,29756,Bergen (NH.),0,0,0
2020-02-28,GM0375,375,Beverwijk,Noord-Holland,27,0,0,42133,Beverwijk,0,0,0
2020-02-28,GM0376,376,Blaricum,Noord-Holland,27,0,0,12385,Blaricum,0,0,0
2020-02-28,GM0377,377,Bloemendaal,Noord-Holland,27,0,0,23679,Bloemendaal,0,0,0
2020-02-28,GM0383,383,Castricum,Noord-Holland,27,0,0,36265,Castricum,0,0,0
2020-02-28,GM0384,384,Diemen,Noord-Holland,27,1,1,32011,Diemen,0.00003123926150385805,0.031239261503858046,0.31239261503858046
2020-02-28,GM0385,385,Edam-Volendam,Noord-Holland,27,0,0,36439,Edam-Volendam,0,0,0
2020-02-28,GM0388,388,Enkhuizen,Noord-Holland,27,0,0,18652,Enkhuizen,0,0,0
2020-02-28,GM0392,392,Haarlem,Noord-Holland,27,0,0,163065,Haarlem,0,0,0
2020-02-28,GM0394,394,Haarlemmermeer,Noord-Holland,27,0,0,159342,Haarlemmermeer,0,0,0
2020-02-28,GM0396,396,Heemskerk,Noord-Holland,27,0,0,39145,Heemskerk,0,0,0
2020-02-28,GM0397,397,Heemstede,Noord-Holland,27,0,0,27578,Heemstede,0,0,0
2020-02-28,GM0398,398,Heerhugowaard,Noord-Holland,27,0,0,,,,,
2020-02-28,GM0399,399,Heiloo,Noord-Holland,27,0,0,24430,Heiloo,0,0,0
2020-02-28,GM0400,400,Den Helder,Noord-Holland,27,0,0,56356,Den Helder,0,0,0
2020-02-28,GM0402,402,Hilversum,Noord-Holland,27,0,0,91840,Hilversum,0,0,0
2020-02-28,GM0405,405,Hoorn,Noord-Holland,27,0,0,74397,Hoorn,0,0,0
2020-02-28,GM0406,406,Huizen,Noord-Holland,27,0,0,40962,Huizen,0,0,0
2020-02-28,GM0415,415,Landsmeer,Noord-Holland,27,0,0,11565,Landsmeer,0,0,0
2020-02-28,GM0416,416,Langedijk,Noord-Holland,27,0,0,,,,,
2020-02-28,GM0417,417,Laren,Noord-Holland,27,0,0,11571,Laren,0,0,0
2020-02-28,GM0420,420,Medemblik,Noord-Holland,27,0,0,45478,Medemblik,0,0,0
2020-02-28,GM0431,431,Oostzaan,Noord-Holland,27,0,0,9665,Oostzaan,0,0,0
2020-02-28,GM0432,432,Opmeer,Noord-Holland,27,0,0,12126,Opmeer,0,0,0
2020-02-28,GM0437,437,Ouder-Amstel,Noord-Holland,27,0,0,14187,Ouder-Amstel,0,0,0
2020-02-28,GM0439,439,Purmerend,Noord-Holland,27,0,0,92504,Purmerend,0,0,0
2020-02-28,GM0441,441,Schagen,Noord-Holland,27,0,0,46856,Schagen,0,0,0
2020-02-28,GM0448,448,Texel,Noord-Holland,27,0,0,13690,Texel,0,0,0
2020-02-28,GM0450,450,Uitgeest,Noord-Holland,27,0,0,13534,Uitgeest,0,0,0
2020-02-28,GM0451,451,Uithoorn,Noord-Holland,27,0,0,31004,Uithoorn,0,0,0
2020-02-28,GM0453,453,Velsen,Noord-Holland,27,0,0,68452,Velsen,0,0,0
2020-02-28,GM0457,457,Weesp,Noord-Holland,27,0,0,,,,,
2020-02-28,GM0473,473,Zandvoort,Noord-Holland,27,0,0,17161,Zandvoort,0,0,0
2020-02-28,GM0479,479,Zaanstad,Noord-Holland,27,0,0,157375,Zaanstad,0,0,0
2020-02-28,GM0482,482,Alblasserdam,Zuid-Holland,28,0,0,20129,Alblasserdam,0,0,0
2020-02-28,GM0484,484,Alphen aan den Rijn,Zuid-Holland,28,0,0,113026,Alphen aan den Rijn,0,0,0
2020-02-28,GM0489,489,Barendrecht,Zuid-Holland,28,0,0,48712,Barendrecht,0,0,0
2020-02-28,GM0498,498,Drechterland,Noord-Holland,27,0,0,20006,Drechterland,0,0,0
2020-02-28,GM0501,501,Brielle,Zuid-Holland,28,0,0,17750,Brielle,0,0,0
2020-02-28,GM0502,502,Capelle aan den IJssel,Zuid-Holland,28,0,0,67281,Capelle aan den IJssel,0,0,0
2020-02-28,GM0503,503,Delft,Zuid-Holland,28,0,0,104638,Delft,0,0,0
2020-02-28,GM0505,505,Dordrecht,Zuid-Holland,28,0,0,119589,Dordrecht,0,0,0
2020-02-28,GM0512,512,Gorinchem,Zuid-Holland,28,0,0,37858,Gorinchem,0,0,0
2020-02-28,GM0513,513,Gouda,Zuid-Holland,28,0,0,74131,Gouda,0,0,0
2020-02-28,GM0518,518,'s-Gravenhage,Zuid-Holland,28,0,0,553769,'s-Gravenhage,0,0,0
2020-02-28,GM0523,523,Hardinxveld-Giessendam,Zuid-Holland,28,0,0,18501,Hardinxveld-Giessendam,0,0,0
2020-02-28,GM0530,530,Hellevoetsluis,Zuid-Holland,28,0,0,40620,Hellevoetsluis,0,0,0
2020-02-28,GM0531,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,0,0,31767,Hendrik-Ido-Ambacht,0,0,0
2020-02-28,GM0532,532,Stede Broec,Noord-Holland,27,0,0,21943,Stede Broec,0,0,0
2020-02-28,GM0534,534,Hillegom,Zuid-Holland,28,0,0,22295,Hillegom,0,0,0
2020-02-28,GM0537,537,Katwijk,Zuid-Holland,28,0,0,66160,Katwijk,0,0,0
2020-02-28,GM0542,542,Krimpen aan den IJssel,Zuid-Holland,28,0,0,29431,Krimpen aan den IJssel,0,0,0
2020-02-28,GM0546,546,Leiden,Zuid-Holland,28,0,0,125304,Leiden,0,0,0
2020-02-28,GM0547,547,Leiderdorp,Zuid-Holland,28,0,0,27443,Leiderdorp,0,0,0
2020-02-28,GM0553,553,Lisse,Zuid-Holland,28,0,0,23005,Lisse,0,0,0
2020-02-28,GM0556,556,Maassluis,Zuid-Holland,28,0,0,34408,Maassluis,0,0,0
2020-02-28,GM0569,569,Nieuwkoop,Zuid-Holland,28,0,0,29284,Nieuwkoop,0,0,0
2020-02-28,GM0575,575,Noordwijk,Zuid-Holland,28,0,0,44390,Noordwijk,0,0,0
2020-02-28,GM0579,579,Oegstgeest,Zuid-Holland,28,0,0,25534,Oegstgeest,0,0,0
2020-02-28,GM0589,589,Oudewater,Utrecht,26,0,0,10166,Oudewater,0,0,0
2020-02-28,GM0590,590,Papendrecht,Zuid-Holland,28,0,0,32151,Papendrecht,0,0,0
2020-02-28,GM0597,597,Ridderkerk,Zuid-Holland,28,0,0,47058,Ridderkerk,0,0,0
2020-02-28,GM0599,599,Rotterdam,Zuid-Holland,28,0,0,656338,Rotterdam,0,0,0
2020-02-28,GM0603,603,Rijswijk,Zuid-Holland,28,0,0,57220,Rijswijk,0,0,0
2020-02-28,GM0606,606,Schiedam,Zuid-Holland,28,0,0,79759,Schiedam,0,0,0
2020-02-28,GM0610,610,Sliedrecht,Zuid-Holland,28,0,0,25942,Sliedrecht,0,0,0
2020-02-28,GM0613,613,Albrandswaard,Zuid-Holland,28,0,0,25990,Albrandswaard,0,0,0
2020-02-28,GM0614,614,Westvoorne,Zuid-Holland,28,0,0,14950,Westvoorne,0,0,0
2020-02-28,GM0622,622,Vlaardingen,Zuid-Holland,28,0,0,74119,Vlaardingen,0,0,0
2020-02-28,GM0626,626,Voorschoten,Zuid-Holland,28,0,0,25560,Voorschoten,0,0,0
2020-02-28,GM0627,627,Waddinxveen,Zuid-Holland,28,0,0,31451,Waddinxveen,0,0,0
2020-02-28,GM0629,629,Wassenaar,Zuid-Holland,28,0,0,27252,Wassenaar,0,0,0
2020-02-28,GM0632,632,Woerden,Utrecht,26,0,0,52951,Woerden,0,0,0
2020-02-28,GM0637,637,Zoetermeer,Zuid-Holland,28,0,0,125840,Zoetermeer,0,0,0
2020-02-28,GM0638,638,Zoeterwoude,Zuid-Holland,28,0,0,9320,Zoeterwoude,0,0,0
2020-02-28,GM0642,642,Zwijndrecht,Zuid-Holland,28,0,0,44728,Zwijndrecht,0,0,0
2020-02-28,GM0654,654,Borsele,Zeeland,29,0,0,22837,Borsele,0,0,0
2020-02-28,GM0664,664,Goes,Zeeland,29,0,0,39079,Goes,0,0,0
2020-02-28,GM0668,668,West Maas en Waal,Gelderland,25,0,0,19673,West Maas en Waal,0,0,0
2020-02-28,GM0677,677,Hulst,Zeeland,29,0,0,27552,Hulst,0,0,0
2020-02-28,GM0678,678,Kapelle,Zeeland,29,0,0,13006,Kapelle,0,0,0
2020-02-28,GM0687,687,Middelburg,Zeeland,29,0,0,49248,Middelburg,0,0,0
2020-02-28,GM0703,703,Reimerswaal,Zeeland,29,0,0,22916,Reimerswaal,0,0,0
2020-02-28,GM0715,715,Terneuzen,Zeeland,29,0,0,54509,Terneuzen,0,0,0
2020-02-28,GM0716,716,Tholen,Zeeland,29,0,0,26442,Tholen,0,0,0
2020-02-28,GM0717,717,Veere,Zeeland,29,0,0,21816,Veere,0,0,0
2020-02-28,GM0718,718,Vlissingen,Zeeland,29,0,0,44541,Vlissingen,0,0,0
2020-02-28,GM0736,736,De Ronde Venen,Utrecht,26,0,0,45063,De Ronde Venen,0,0,0
2020-02-28,GM0737,737,Tytsjerksteradiel,Friesland,21,0,0,32287,Tytsjerksteradiel,0,0,0
2020-02-28,GM0743,743,Asten,Noord-Brabant,30,0,0,17071,Asten,0,0,0
2020-02-28,GM0744,744,Baarle-Nassau,Noord-Brabant,30,0,0,6953,Baarle-Nassau,0,0,0
2020-02-28,GM0748,748,Bergen op Zoom,Noord-Brabant,30,0,0,67959,Bergen op Zoom,0,0,0
2020-02-28,GM0753,753,Best,Noord-Brabant,30,0,0,30658,Best,0,0,0
2020-02-28,GM0755,755,Boekel,Noord-Brabant,30,0,0,11060,Boekel,0,0,0
2020-02-28,GM0756,756,Boxmeer,Noord-Brabant,30,0,0,,,,,
2020-02-28,GM0757,757,Boxtel,Noord-Brabant,30,0,0,33116,Boxtel,0,0,0
2020-02-28,GM0758,758,Breda,Noord-Brabant,30,0,0,184841,Breda,0,0,0
2020-02-28,GM0762,762,Deurne,Noord-Brabant,30,0,0,32597,Deurne,0,0,0
2020-02-28,GM0765,765,Pekela,Groningen,20,0,0,12188,Pekela,0,0,0
2020-02-28,GM0766,766,Dongen,Noord-Brabant,30,0,0,26604,Dongen,0,0,0
2020-02-28,GM0770,770,Eersel,Noord-Brabant,30,0,0,19852,Eersel,0,0,0
