Datum,MunicipalityCode,infectionsPer10000
2020-02-29,GM1699,0
2020-02-29,GM1700,0
2020-02-29,GM1701,0
2020-02-29,GM1702,0
2020-02-29,GM1705,0
2020-02-29,GM1706,0
2020-02-29,GM1708,0
2020-02-29,GM1709,0
2020-02-29,GM1711,0
2020-02-29,GM1714,0
2020-02-29,GM1719,0
2020-02-29,GM1721,0
2020-02-29,GM1723,0
2020-02-29,GM1724,0
2020-02-29,GM1728,0
2020-02-29,GM1729,0
2020-02-29,GM1730,0
2020-02-29,GM1731,0
2020-02-29,GM1734,0
2020-02-29,GM1735,0
2020-02-29,GM1740,0
2020-02-29,GM1742,0
2020-02-29,GM1771,0
2020-02-29,GM1773,0
2020-02-29,GM1774,0
2020-02-29,GM1783,0
2020-02-29,GM1842,0
2020-02-29,GM1859,0
2020-02-29,GM1876,0
2020-02-29,GM1883,0
2020-02-29,GM1884,0
2020-02-29,GM1891,0
2020-02-29,GM1892,0
2020-02-29,GM1894,0
2020-02-29,GM1895,0
2020-02-29,GM1896,0
2020-02-29,GM1900,0
2020-02-29,GM1901,0
2020-02-29,GM1903,0
2020-02-29,GM1904,0
2020-02-29,GM1911,0
2020-02-29,GM1916,0
2020-02-29,GM1924,0
2020-02-29,GM1926,0
2020-02-29,GM1930,0
2020-02-29,GM1931,0
2020-02-29,GM1940,0
2020-02-29,GM1942,0
2020-02-29,GM1945,0
2020-02-29,GM1948,0
2020-02-29,GM1949,0
2020-02-29,GM1950,0
2020-02-29,GM1952,0
2020-02-29,GM1954,0
2020-02-29,GM1955,0
2020-02-29,GM1959,0
2020-02-29,GM1960,0
2020-02-29,GM1961,0
2020-02-29,GM1963,0
2020-02-29,GM1966,0
2020-02-29,GM1969,0
2020-02-29,GM1970,0
2020-02-29,GM1978,0
2020-02-29,GM1979,0
2020-03-01,GM0014,0
2020-03-01,GM0034,0
2020-03-01,GM0037,0
2020-03-01,GM0047,0
2020-03-01,GM0050,0
2020-03-01,GM0059,0
2020-03-01,GM0060,0
2020-03-01,GM0072,0
2020-03-01,GM0074,0
2020-03-01,GM0080,0
2020-03-01,GM0085,0
2020-03-01,GM0086,0
2020-03-01,GM0088,0
2020-03-01,GM0090,0
2020-03-01,GM0093,0
2020-03-01,GM0096,0
2020-03-01,GM0098,0
2020-03-01,GM0106,0
2020-03-01,GM0109,0.2819124943617501
2020-03-01,GM0114,0
2020-03-01,GM0118,0
2020-03-01,GM0119,0
2020-03-01,GM0141,0
2020-03-01,GM0147,0
2020-03-01,GM0148,0
2020-03-01,GM0150,0
2020-03-01,GM0153,0
2020-03-01,GM0158,0
2020-03-01,GM0160,0
2020-03-01,GM0163,0
2020-03-01,GM0164,0
2020-03-01,GM0166,0
2020-03-01,GM0168,0
2020-03-01,GM0171,0
2020-03-01,GM0173,0
2020-03-01,GM0175,0
2020-03-01,GM0177,0
2020-03-01,GM0180,0
2020-03-01,GM0183,0
2020-03-01,GM0184,0
2020-03-01,GM0189,0
2020-03-01,GM0193,0
2020-03-01,GM0197,0
2020-03-01,GM0200,0
2020-03-01,GM0202,0
2020-03-01,GM0203,0
2020-03-01,GM0209,0
2020-03-01,GM0213,0
2020-03-01,GM0214,0
2020-03-01,GM0216,0
2020-03-01,GM0221,0
2020-03-01,GM0222,0
2020-03-01,GM0225,0
2020-03-01,GM0226,0
2020-03-01,GM0228,0
2020-03-01,GM0230,0
2020-03-01,GM0232,0
2020-03-01,GM0233,0
2020-03-01,GM0243,0
2020-03-01,GM0244,0
2020-03-01,GM0246,0
2020-03-01,GM0252,0
2020-03-01,GM0262,0
2020-03-01,GM0263,0
2020-03-01,GM0267,0
2020-03-01,GM0268,0
2020-03-01,GM0269,0
2020-03-01,GM0273,0
2020-03-01,GM0274,0
2020-03-01,GM0275,0
2020-03-01,GM0277,0
2020-03-01,GM0279,0
2020-03-01,GM0281,0
2020-03-01,GM0285,0
2020-03-01,GM0289,0
2020-03-01,GM0293,0
2020-03-01,GM0294,0
2020-03-01,GM0296,0
2020-03-01,GM0297,0
2020-03-01,GM0299,0
2020-03-01,GM0301,0
2020-03-01,GM0302,0
2020-03-01,GM0303,0
2020-03-01,GM0307,0
2020-03-01,GM0308,0
2020-03-01,GM0310,0
2020-03-01,GM0312,0
2020-03-01,GM0313,0
2020-03-01,GM0317,0
2020-03-01,GM0321,0
2020-03-01,GM0327,0
2020-03-01,GM0331,0
2020-03-01,GM0335,0
2020-03-01,GM0339,0
2020-03-01,GM0340,0
2020-03-01,GM0342,0
2020-03-01,GM0344,0
2020-03-01,GM0345,0
2020-03-01,GM0351,0
2020-03-01,GM0352,0
2020-03-01,GM0353,0
2020-03-01,GM0355,0
2020-03-01,GM0356,0
2020-03-01,GM0358,0
2020-03-01,GM0361,0
2020-03-01,GM0362,0
2020-03-01,GM0363,0
2020-03-01,GM0370,0
2020-03-01,GM0373,0
2020-03-01,GM0375,0
2020-03-01,GM0376,0
2020-03-01,GM0377,0
2020-03-01,GM0383,0
2020-03-01,GM0384,0.9371778451157415
2020-03-01,GM0385,0
2020-03-01,GM0388,0
2020-03-01,GM0392,0
2020-03-01,GM0394,0
2020-03-01,GM0396,0
2020-03-01,GM0397,0
2020-03-01,GM0398,0
2020-03-01,GM0399,0
2020-03-01,GM0400,0
2020-03-01,GM0402,0
2020-03-01,GM0405,0
2020-03-01,GM0406,0
2020-03-01,GM0415,0
2020-03-01,GM0416,0
2020-03-01,GM0417,0
2020-03-01,GM0420,0
2020-03-01,GM0431,0
2020-03-01,GM0432,0
2020-03-01,GM0437,0
2020-03-01,GM0439,0
2020-03-01,GM0441,0
2020-03-01,GM0448,0
2020-03-01,GM0450,0
2020-03-01,GM0451,0
2020-03-01,GM0453,0
2020-03-01,GM0457,0
2020-03-01,GM0473,0
2020-03-01,GM0479,0
2020-03-01,GM0482,0
2020-03-01,GM0484,0
2020-03-01,GM0489,0
2020-03-01,GM0498,0
2020-03-01,GM0501,0
2020-03-01,GM0502,0
2020-03-01,GM0503,0.09556757583287143
2020-03-01,GM0505,0
2020-03-01,GM0512,0
2020-03-01,GM0513,0
2020-03-01,GM0518,0
2020-03-01,GM0523,0
2020-03-01,GM0530,0
2020-03-01,GM0531,0
2020-03-01,GM0532,0
2020-03-01,GM0534,0
2020-03-01,GM0537,0
2020-03-01,GM0542,0
2020-03-01,GM0546,0
2020-03-01,GM0547,0
2020-03-01,GM0553,0
2020-03-01,GM0556,0
2020-03-01,GM0569,0
2020-03-01,GM0575,0
2020-03-01,GM0579,0
2020-03-01,GM0589,0
2020-03-01,GM0590,0
2020-03-01,GM0597,0
2020-03-01,GM0599,0
2020-03-01,GM0603,0
2020-03-01,GM0606,0
2020-03-01,GM0610,0
2020-03-01,GM0613,0
2020-03-01,GM0614,0
2020-03-01,GM0622,0
2020-03-01,GM0626,0
2020-03-01,GM0627,0
2020-03-01,GM0629,0
2020-03-01,GM0632,0
2020-03-01,GM0637,0
2020-03-01,GM0638,0
2020-03-01,GM0642,0
2020-03-01,GM0654,0
2020-03-01,GM0664,0
2020-03-01,GM0668,0
2020-03-01,GM0677,0
2020-03-01,GM0678,0
2020-03-01,GM0687,0
2020-03-01,GM0703,0
2020-03-01,GM0715,0
2020-03-01,GM0716,0
2020-03-01,GM0717,0
2020-03-01,GM0718,0
2020-03-01,GM0736,0
2020-03-01,GM0737,0
2020-03-01,GM0743,0
2020-03-01,GM0744,0
2020-03-01,GM0748,0
2020-03-01,GM0753,0
2020-03-01,GM0755,0
2020-03-01,GM0756,0
2020-03-01,GM0757,0
2020-03-01,GM0758,0
2020-03-01,GM0762,0
2020-03-01,GM0765,0
2020-03-01,GM0766,0
2020-03-01,GM0770,0
2020-03-01,GM0772,0
2020-03-01,GM0777,0
2020-03-01,GM0779,0
2020-03-01,GM0784,0
2020-03-01,GM0785,0
2020-03-01,GM0786,0
2020-03-01,GM0794,0
2020-03-01,GM0796,0
2020-03-01,GM0797,0
2020-03-01,GM0798,0
2020-03-01,GM0809,0
2020-03-01,GM0815,0
2020-03-01,GM0820,0.020637713605495243
2020-03-01,GM0823,0
2020-03-01,GM0824,0
2020-03-01,GM0826,0
2020-03-01,GM0828,0
2020-03-01,GM0840,0
2020-03-01,GM0845,0
2020-03-01,GM0847,0
2020-03-01,GM0848,0
2020-03-01,GM0851,0
2020-03-01,GM0852,0
2020-03-01,GM0855,0.17773828038213732
2020-03-01,GM0856,0
2020-03-01,GM0858,0
2020-03-01,GM0861,0
2020-03-01,GM0865,0
2020-03-01,GM0866,0
2020-03-01,GM0867,0
2020-03-01,GM0873,0
2020-03-01,GM0879,0
2020-03-01,GM0880,0
2020-03-01,GM0882,0
2020-03-01,GM0888,0
2020-03-01,GM0889,0
2020-03-01,GM0893,0
2020-03-01,GM0899,0
2020-03-01,GM0907,0
2020-03-01,GM0917,0
2020-03-01,GM0928,0
2020-03-01,GM0935,0
2020-03-01,GM0938,0
2020-03-01,GM0944,0
2020-03-01,GM0946,0
2020-03-01,GM0957,0
2020-03-01,GM0965,0
2020-03-01,GM0971,0
2020-03-01,GM0981,0
2020-03-01,GM0983,0
2020-03-01,GM0984,0
2020-03-01,GM0986,0
2020-03-01,GM0988,0
2020-03-01,GM0994,0
2020-03-01,GM0995,0
2020-03-01,GM1507,0
2020-03-01,GM1509,0
2020-03-01,GM1525,0
2020-03-01,GM1581,0
2020-03-01,GM1586,0
2020-03-01,GM1598,0
2020-03-01,GM1621,0
2020-03-01,GM1640,0
2020-03-01,GM1641,0
2020-03-01,GM1652,0
2020-03-01,GM1655,0
2020-03-01,GM1658,0
2020-03-01,GM1659,0
2020-03-01,GM1667,0
2020-03-01,GM1669,0
2020-03-01,GM1674,0
2020-03-01,GM1676,0
2020-03-01,GM1680,0
2020-03-01,GM1681,0
2020-03-01,GM1684,0
2020-03-01,GM1685,0
2020-03-01,GM1690,0
2020-03-01,GM1695,0
2020-03-01,GM1696,0
2020-03-01,GM1699,0
2020-03-01,GM1700,0
2020-03-01,GM1701,0
2020-03-01,GM1702,0
2020-03-01,GM1705,0
2020-03-01,GM1706,0
2020-03-01,GM1708,0
2020-03-01,GM1709,0
2020-03-01,GM1711,0
2020-03-01,GM1714,0
2020-03-01,GM1719,0
2020-03-01,GM1721,0
2020-03-01,GM1723,0
2020-03-01,GM1724,0
2020-03-01,GM1728,0
2020-03-01,GM1729,0
2020-03-01,GM1730,0
2020-03-01,GM1731,0
2020-03-01,GM1734,0
2020-03-01,GM1735,0
2020-03-01,GM1740,0
2020-03-01,GM1742,0
2020-03-01,GM1771,0
2020-03-01,GM1773,0
2020-03-01,GM1774,0
2020-03-01,GM1783,0
2020-03-01,GM1842,0
2020-03-01,GM1859,0
2020-03-01,GM1876,0
2020-03-01,GM1883,0
2020-03-01,GM1884,0
2020-03-01,GM1891,0
2020-03-01,GM1892,0
2020-03-01,GM1894,0
2020-03-01,GM1895,0
2020-03-01,GM1896,0
2020-03-01,GM1900,0
2020-03-01,GM1901,0
2020-03-01,GM1903,0
2020-03-01,GM1904,0
2020-03-01,GM1911,0
2020-03-01,GM1916,0
2020-03-01,GM1924,0
2020-03-01,GM1926,0
2020-03-01,GM1930,0
2020-03-01,GM1931,0
2020-03-01,GM1940,0
2020-03-01,GM1942,0
2020-03-01,GM1945,0
2020-03-01,GM1948,0
2020-03-01,GM1949,0
2020-03-01,GM1950,0
2020-03-01,GM1952,0
2020-03-01,GM1954,0
2020-03-01,GM1955,0
2020-03-01,GM1959,0.17526640493550197
2020-03-01,GM1960,0
2020-03-01,GM1961,0
2020-03-01,GM1963,0
2020-03-01,GM1966,0
2020-03-01,GM1969,0
2020-03-01,GM1970,0
2020-03-01,GM1978,0
2020-03-01,GM1979,0
2020-03-02,GM0014,0
2020-03-02,GM0034,0
2020-03-02,GM0037,0
2020-03-02,GM0047,0
2020-03-02,GM0050,0
2020-03-02,GM0059,0
2020-03-02,GM0060,0
2020-03-02,GM0072,0
2020-03-02,GM0074,0
2020-03-02,GM0080,0
2020-03-02,GM0085,0
2020-03-02,GM0086,0
2020-03-02,GM0088,0
2020-03-02,GM0090,0
2020-03-02,GM0093,0
2020-03-02,GM0096,0
2020-03-02,GM0098,0
2020-03-02,GM0106,0
2020-03-02,GM0109,0.2819124943617501
2020-03-02,GM0114,0
2020-03-02,GM0118,0
2020-03-02,GM0119,0
2020-03-02,GM0141,0
2020-03-02,GM0147,0
2020-03-02,GM0148,0
2020-03-02,GM0150,0
2020-03-02,GM0153,0
2020-03-02,GM0158,0
2020-03-02,GM0160,0
2020-03-02,GM0163,0
2020-03-02,GM0164,0
2020-03-02,GM0166,0
2020-03-02,GM0168,0
2020-03-02,GM0171,0
2020-03-02,GM0173,0
2020-03-02,GM0175,0
2020-03-02,GM0177,0
2020-03-02,GM0180,0
2020-03-02,GM0183,0
2020-03-02,GM0184,0
2020-03-02,GM0189,0
2020-03-02,GM0193,0
2020-03-02,GM0197,0
2020-03-02,GM0200,0
2020-03-02,GM0202,0
2020-03-02,GM0203,0
2020-03-02,GM0209,0
2020-03-02,GM0213,0
2020-03-02,GM0214,0
2020-03-02,GM0216,0
2020-03-02,GM0221,0
2020-03-02,GM0222,0
2020-03-02,GM0225,0
2020-03-02,GM0226,0
2020-03-02,GM0228,0
2020-03-02,GM0230,0
2020-03-02,GM0232,0
2020-03-02,GM0233,0
2020-03-02,GM0243,0
2020-03-02,GM0244,0
2020-03-02,GM0246,0
2020-03-02,GM0252,0
2020-03-02,GM0262,0
2020-03-02,GM0263,0
2020-03-02,GM0267,0
2020-03-02,GM0268,0
2020-03-02,GM0269,0
2020-03-02,GM0273,0
2020-03-02,GM0274,0
2020-03-02,GM0275,0
2020-03-02,GM0277,0
2020-03-02,GM0279,0
2020-03-02,GM0281,0
2020-03-02,GM0285,0
2020-03-02,GM0289,0
2020-03-02,GM0293,0
2020-03-02,GM0294,0
2020-03-02,GM0296,0
2020-03-02,GM0297,0
2020-03-02,GM0299,0
2020-03-02,GM0301,0
2020-03-02,GM0302,0
2020-03-02,GM0303,0
2020-03-02,GM0307,0
2020-03-02,GM0308,0
2020-03-02,GM0310,0
2020-03-02,GM0312,0
2020-03-02,GM0313,0
2020-03-02,GM0317,0
2020-03-02,GM0321,0
2020-03-02,GM0327,0
2020-03-02,GM0331,0
2020-03-02,GM0335,0
2020-03-02,GM0339,0
2020-03-02,GM0340,0
2020-03-02,GM0342,0
2020-03-02,GM0344,0
2020-03-02,GM0345,0
2020-03-02,GM0351,0
2020-03-02,GM0352,0
2020-03-02,GM0353,0
2020-03-02,GM0355,0
2020-03-02,GM0356,0
2020-03-02,GM0358,0
2020-03-02,GM0361,0
2020-03-02,GM0362,0
2020-03-02,GM0363,0
2020-03-02,GM0370,0
2020-03-02,GM0373,0
2020-03-02,GM0375,0
2020-03-02,GM0376,0
2020-03-02,GM0377,0
2020-03-02,GM0383,0
2020-03-02,GM0384,0.9371778451157415
2020-03-02,GM0385,0
2020-03-02,GM0388,0
2020-03-02,GM0392,0
2020-03-02,GM0394,0
2020-03-02,GM0396,0
2020-03-02,GM0397,0
2020-03-02,GM0398,0
2020-03-02,GM0399,0
2020-03-02,GM0400,0
2020-03-02,GM0402,0
2020-03-02,GM0405,0
2020-03-02,GM0406,0
2020-03-02,GM0415,0
2020-03-02,GM0416,0
2020-03-02,GM0417,0
2020-03-02,GM0420,0
2020-03-02,GM0431,0
2020-03-02,GM0432,0
2020-03-02,GM0437,0
2020-03-02,GM0439,0
2020-03-02,GM0441,0
2020-03-02,GM0448,0
2020-03-02,GM0450,0
2020-03-02,GM0451,0
2020-03-02,GM0453,0
2020-03-02,GM0457,0
2020-03-02,GM0473,0
2020-03-02,GM0479,0
2020-03-02,GM0482,0
2020-03-02,GM0484,0
2020-03-02,GM0489,0
2020-03-02,GM0498,0
2020-03-02,GM0501,0
2020-03-02,GM0502,0
2020-03-02,GM0503,0.09556757583287143
2020-03-02,GM0505,0
2020-03-02,GM0512,0
2020-03-02,GM0513,0
2020-03-02,GM0518,0
2020-03-02,GM0523,0
2020-03-02,GM0530,0
2020-03-02,GM0531,0
2020-03-02,GM0532,0
2020-03-02,GM0534,0
2020-03-02,GM0537,0
2020-03-02,GM0542,0
2020-03-02,GM0546,0
2020-03-02,GM0547,0
2020-03-02,GM0553,0
2020-03-02,GM0556,0
2020-03-02,GM0569,0
2020-03-02,GM0575,0
2020-03-02,GM0579,0
2020-03-02,GM0589,0
2020-03-02,GM0590,0
2020-03-02,GM0597,0
2020-03-02,GM0599,0
2020-03-02,GM0603,0
2020-03-02,GM0606,0
2020-03-02,GM0610,0
2020-03-02,GM0613,0
2020-03-02,GM0614,0
2020-03-02,GM0622,0
2020-03-02,GM0626,0
2020-03-02,GM0627,0
2020-03-02,GM0629,0
2020-03-02,GM0632,0
2020-03-02,GM0637,0
2020-03-02,GM0638,0
2020-03-02,GM0642,0
2020-03-02,GM0654,0
2020-03-02,GM0664,0
2020-03-02,GM0668,0
2020-03-02,GM0677,0
2020-03-02,GM0678,0
2020-03-02,GM0687,0
2020-03-02,GM0703,0
2020-03-02,GM0715,0
2020-03-02,GM0716,0
2020-03-02,GM0717,0
2020-03-02,GM0718,0
2020-03-02,GM0736,0
2020-03-02,GM0737,0
2020-03-02,GM0743,0
2020-03-02,GM0744,0
2020-03-02,GM0748,0
2020-03-02,GM0753,0
2020-03-02,GM0755,0
2020-03-02,GM0756,0
2020-03-02,GM0757,0
2020-03-02,GM0758,0
2020-03-02,GM0762,0
2020-03-02,GM0765,0
2020-03-02,GM0766,0
2020-03-02,GM0770,0
2020-03-02,GM0772,0
2020-03-02,GM0777,0
2020-03-02,GM0779,0
2020-03-02,GM0784,0
2020-03-02,GM0785,0
2020-03-02,GM0786,0
2020-03-02,GM0794,0
2020-03-02,GM0796,0
2020-03-02,GM0797,0
2020-03-02,GM0798,0
2020-03-02,GM0809,0
2020-03-02,GM0815,0
2020-03-02,GM0820,0.020637713605495243
2020-03-02,GM0823,0
2020-03-02,GM0824,0
2020-03-02,GM0826,0
2020-03-02,GM0828,0
2020-03-02,GM0840,0
2020-03-02,GM0845,0
2020-03-02,GM0847,0
2020-03-02,GM0848,0
2020-03-02,GM0851,0
2020-03-02,GM0852,0
2020-03-02,GM0855,0.17773828038213732
2020-03-02,GM0856,0
2020-03-02,GM0858,0
2020-03-02,GM0861,0
2020-03-02,GM0865,0
2020-03-02,GM0866,0
2020-03-02,GM0867,0
2020-03-02,GM0873,0
2020-03-02,GM0879,0
2020-03-02,GM0880,0
2020-03-02,GM0882,0
2020-03-02,GM0888,0
2020-03-02,GM0889,0
2020-03-02,GM0893,0
2020-03-02,GM0899,0
2020-03-02,GM0907,0
2020-03-02,GM0917,0
2020-03-02,GM0928,0
2020-03-02,GM0935,0
2020-03-02,GM0938,0
2020-03-02,GM0944,0
2020-03-02,GM0946,0
2020-03-02,GM0957,0
2020-03-02,GM0965,0
2020-03-02,GM0971,0
2020-03-02,GM0981,0
2020-03-02,GM0983,0
2020-03-02,GM0984,0
2020-03-02,GM0986,0
2020-03-02,GM0988,0
2020-03-02,GM0994,0
2020-03-02,GM0995,0
2020-03-02,GM1507,0
2020-03-02,GM1509,0
2020-03-02,GM1525,0
2020-03-02,GM1581,0
2020-03-02,GM1586,0
2020-03-02,GM1598,0
2020-03-02,GM1621,0
2020-03-02,GM1640,0
2020-03-02,GM1641,0
2020-03-02,GM1652,0
2020-03-02,GM1655,0
2020-03-02,GM1658,0
2020-03-02,GM1659,0
2020-03-02,GM1667,0
2020-03-02,GM1669,0
2020-03-02,GM1674,0
2020-03-02,GM1676,0
2020-03-02,GM1680,0
2020-03-02,GM1681,0
2020-03-02,GM1684,0
2020-03-02,GM1685,0
2020-03-02,GM1690,0
2020-03-02,GM1695,0
2020-03-02,GM1696,0
2020-03-02,GM1699,0
2020-03-02,GM1700,0
2020-03-02,GM1701,0
2020-03-02,GM1702,0
2020-03-02,GM1705,0
2020-03-02,GM1706,0
2020-03-02,GM1708,0
2020-03-02,GM1709,0
2020-03-02,GM1711,0
2020-03-02,GM1714,0
2020-03-02,GM1719,0
2020-03-02,GM1721,0
2020-03-02,GM1723,0
2020-03-02,GM1724,0
2020-03-02,GM1728,0
2020-03-02,GM1729,0
2020-03-02,GM1730,0
2020-03-02,GM1731,0
2020-03-02,GM1734,0
2020-03-02,GM1735,0
2020-03-02,GM1740,0
2020-03-02,GM1742,0
2020-03-02,GM1771,0
2020-03-02,GM1773,0
2020-03-02,GM1774,0
2020-03-02,GM1783,0
2020-03-02,GM1842,0
2020-03-02,GM1859,0
2020-03-02,GM1876,0
2020-03-02,GM1883,0
2020-03-02,GM1884,0
2020-03-02,GM1891,0
2020-03-02,GM1892,0
2020-03-02,GM1894,0
2020-03-02,GM1895,0
2020-03-02,GM1896,0
2020-03-02,GM1900,0
2020-03-02,GM1901,0
2020-03-02,GM1903,0
2020-03-02,GM1904,0
2020-03-02,GM1911,0
2020-03-02,GM1916,0
2020-03-02,GM1924,0
2020-03-02,GM1926,0
2020-03-02,GM1930,0
2020-03-02,GM1931,0
2020-03-02,GM1940,0
2020-03-02,GM1942,0
2020-03-02,GM1945,0
2020-03-02,GM1948,0
2020-03-02,GM1949,0
2020-03-02,GM1950,0
2020-03-02,GM1952,0
2020-03-02,GM1954,0
2020-03-02,GM1955,0
2020-03-02,GM1959,0.17526640493550197
2020-03-02,GM1960,0
2020-03-02,GM1961,0
2020-03-02,GM1963,0
2020-03-02,GM1966,0
2020-03-02,GM1969,0
2020-03-02,GM1970,0
2020-03-02,GM1978,0
2020-03-02,GM1979,0
2020-03-03,GM0014,0
2020-03-03,GM0034,0
2020-03-03,GM0037,0
2020-03-03,GM0047,0
2020-03-03,GM0050,0
2020-03-03,GM0059,0
2020-03-03,GM0060,0
2020-03-03,GM0072,0
2020-03-03,GM0074,0
2020-03-03,GM0080,0
2020-03-03,GM0085,0
2020-03-03,GM0086,0
2020-03-03,GM0088,0
2020-03-03,GM0090,0
2020-03-03,GM0093,0
2020-03-03,GM0096,0
2020-03-03,GM0098,0
2020-03-03,GM0106,0
2020-03-03,GM0109,0.5638249887235002
2020-03-03,GM0114,0
2020-03-03,GM0118,0
2020-03-03,GM0119,0
2020-03-03,GM0141,0
2020-03-03,GM0147,0
2020-03-03,GM0148,0
2020-03-03,GM0150,0
2020-03-03,GM0153,0
2020-03-03,GM0158,0
2020-03-03,GM0160,0
2020-03-03,GM0163,0
2020-03-03,GM0164,0
2020-03-03,GM0166,0
2020-03-03,GM0168,0
2020-03-03,GM0171,0
2020-03-03,GM0173,0
2020-03-03,GM0175,0
2020-03-03,GM0177,0
2020-03-03,GM0180,0
2020-03-03,GM0183,0
2020-03-03,GM0184,0
2020-03-03,GM0189,0
2020-03-03,GM0193,0
2020-03-03,GM0197,0
2020-03-03,GM0200,0
2020-03-03,GM0202,0
2020-03-03,GM0203,0
2020-03-03,GM0209,0
2020-03-03,GM0213,0
2020-03-03,GM0214,0
2020-03-03,GM0216,0
2020-03-03,GM0221,0
2020-03-03,GM0222,0
2020-03-03,GM0225,0
2020-03-03,GM0226,0
2020-03-03,GM0228,0
2020-03-03,GM0230,0
2020-03-03,GM0232,0
2020-03-03,GM0233,0
2020-03-03,GM0243,0
2020-03-03,GM0244,0
2020-03-03,GM0246,0
2020-03-03,GM0252,0
2020-03-03,GM0262,0
2020-03-03,GM0263,0
2020-03-03,GM0267,0
2020-03-03,GM0268,0
2020-03-03,GM0269,0
2020-03-03,GM0273,0
2020-03-03,GM0274,0
2020-03-03,GM0275,0
2020-03-03,GM0277,0
2020-03-03,GM0279,0
2020-03-03,GM0281,0
2020-03-03,GM0285,0
2020-03-03,GM0289,0
2020-03-03,GM0293,0
2020-03-03,GM0294,0
2020-03-03,GM0296,0
2020-03-03,GM0297,0
2020-03-03,GM0299,0
2020-03-03,GM0301,0
2020-03-03,GM0302,0
2020-03-03,GM0303,0
2020-03-03,GM0307,0
2020-03-03,GM0308,0
2020-03-03,GM0310,0
2020-03-03,GM0312,0
2020-03-03,GM0313,0
2020-03-03,GM0317,0
2020-03-03,GM0321,0.19878739687903788
2020-03-03,GM0327,0
2020-03-03,GM0331,0
2020-03-03,GM0335,0
2020-03-03,GM0339,0
2020-03-03,GM0340,0
2020-03-03,GM0342,0
2020-03-03,GM0344,0.05513971024082268
2020-03-03,GM0345,0
2020-03-03,GM0351,0
2020-03-03,GM0352,0
2020-03-03,GM0353,0
2020-03-03,GM0355,0
2020-03-03,GM0356,0
2020-03-03,GM0358,0
2020-03-03,GM0361,0
2020-03-03,GM0362,0
2020-03-03,GM0363,0
2020-03-03,GM0370,0
2020-03-03,GM0373,0
2020-03-03,GM0375,0
2020-03-03,GM0376,0
2020-03-03,GM0377,0
2020-03-03,GM0383,0
2020-03-03,GM0384,0.9371778451157415
2020-03-03,GM0385,0
2020-03-03,GM0388,0
2020-03-03,GM0392,0.06132523840186429
2020-03-03,GM0394,0
2020-03-03,GM0396,0
2020-03-03,GM0397,0
2020-03-03,GM0398,0
2020-03-03,GM0399,0
2020-03-03,GM0400,0
2020-03-03,GM0402,0
2020-03-03,GM0405,0
2020-03-03,GM0406,0
2020-03-03,GM0415,0
2020-03-03,GM0416,0
2020-03-03,GM0417,0
2020-03-03,GM0420,0
2020-03-03,GM0431,0
2020-03-03,GM0432,0
2020-03-03,GM0437,0
2020-03-03,GM0439,0
2020-03-03,GM0441,0
2020-03-03,GM0448,0
2020-03-03,GM0450,0
2020-03-03,GM0451,0
2020-03-03,GM0453,0
2020-03-03,GM0457,0
2020-03-03,GM0473,0
2020-03-03,GM0479,0
2020-03-03,GM0482,0
2020-03-03,GM0484,0.0884752180914126
2020-03-03,GM0489,0
2020-03-03,GM0498,0
2020-03-03,GM0501,0
2020-03-03,GM0502,0
2020-03-03,GM0503,0.09556757583287143
2020-03-03,GM0505,0
2020-03-03,GM0512,0
2020-03-03,GM0513,0
2020-03-03,GM0518,0
2020-03-03,GM0523,0
2020-03-03,GM0530,0
2020-03-03,GM0531,0
2020-03-03,GM0532,0
2020-03-03,GM0534,0
2020-03-03,GM0537,0
2020-03-03,GM0542,0
2020-03-03,GM0546,0
2020-03-03,GM0547,0
2020-03-03,GM0553,0
2020-03-03,GM0556,0
2020-03-03,GM0569,0
2020-03-03,GM0575,0
2020-03-03,GM0579,0
2020-03-03,GM0589,0
2020-03-03,GM0590,0
2020-03-03,GM0597,0
2020-03-03,GM0599,0.015236052156053741
2020-03-03,GM0603,0
2020-03-03,GM0606,0
2020-03-03,GM0610,0
2020-03-03,GM0613,0
2020-03-03,GM0614,0
2020-03-03,GM0622,0
2020-03-03,GM0626,0
2020-03-03,GM0627,0
2020-03-03,GM0629,0
2020-03-03,GM0632,0
2020-03-03,GM0637,0
2020-03-03,GM0638,0
2020-03-03,GM0642,0
2020-03-03,GM0654,0
2020-03-03,GM0664,0
2020-03-03,GM0668,0
2020-03-03,GM0677,0
2020-03-03,GM0678,0
2020-03-03,GM0687,0
2020-03-03,GM0703,0
2020-03-03,GM0715,0
2020-03-03,GM0716,0
2020-03-03,GM0717,0
2020-03-03,GM0718,0
2020-03-03,GM0736,0
2020-03-03,GM0737,0
2020-03-03,GM0743,0
2020-03-03,GM0744,0
2020-03-03,GM0748,0
2020-03-03,GM0753,0
2020-03-03,GM0755,0
2020-03-03,GM0756,0
2020-03-03,GM0757,0
2020-03-03,GM0758,0
2020-03-03,GM0762,0
2020-03-03,GM0765,0
2020-03-03,GM0766,0
2020-03-03,GM0770,0
2020-03-03,GM0772,0.04190113845393179
2020-03-03,GM0777,0
2020-03-03,GM0779,0
2020-03-03,GM0784,0
2020-03-03,GM0785,0
2020-03-03,GM0786,0
2020-03-03,GM0794,0.10675092873307998
2020-03-03,GM0796,0
2020-03-03,GM0797,0
2020-03-03,GM0798,0
